1569335128759216,0,-0.0029,-0.0398,-0.0081,4.8320,-1.1048,-0.9771
1569335128792636,0,-0.0217,-0.0264,0.0212,4.9846,-1.6239,-1.9237
1569335128826057,0,-0.0154,0.0051,0.0342,-1.5497,-8.4789,-0.0153
1569335128892917,0,-0.0115,-0.0352,-0.0142,1.4579,-5.8377,-1.1145
1569335128926377,0,-0.0088,-0.0417,0.0061,3.7785,-2.0667,-2.0153
1569335128959747,0,-0.0100,-0.0398,0.0234,2.5877,-1.1812,-2.5344
1569335128993197,0,-0.0132,-0.0369,0.0085,2.9388,-2.9674,-3.4504
1569335129026641,0,-0.0051,-0.0178,0.0039,2.7709,-2.0972,-3.6794
1569335129060031,0,-0.0063,-0.0195,0.0110,4.0533,-2.8758,-3.0382
1569335129093442,0,-0.0117,-0.0276,0.0034,3.8243,-2.6316,-3.3894
1569335129126854,0,-0.0066,-0.0159,0.0115,2.3281,-2.5552,-2.3665
1569335129160300,0,-0.0015,-0.0281,0.0037,1.6411,-3.7308,-3.0229
1569335129193740,0,-0.0022,-0.0237,-0.0073,3.1220,-2.7842,-2.7634
1569335129227145,0,-0.0076,-0.0222,0.0181,1.6258,-2.9369,-2.5649
1569335129260575,0,-0.0122,-0.0291,0.0168,1.3816,-2.5247,-2.1832
1569335129293998,0,-0.0049,-0.0364,0.0024,0.5419,-1.9293,-4.3665
1569335129327399,0,-0.0078,-0.0142,-0.0037,-1.1833,-2.5552,-3.1756
1569335129360849,0,-0.0015,-0.0332,0.0039,-1.3207,-3.2575,-1.2672
1569335129394241,0,0.0002,-0.0525,0.0051,3.3663,-0.6010,-0.9924
1569335129461072,0,-0.0129,-0.0269,0.0215,3.5037,-1.2270,-1.4962
1569335129494517,0,-0.0090,-0.0134,0.0210,1.4426,-3.7003,0.4427
1569335129527970,0,-0.0037,-0.0459,0.0029,3.6411,-1.6392,-0.3207
1569335129561380,0,-0.0017,-0.0295,0.0151,4.4350,0.4524,-1.4962
1569335129594788,0,-0.0115,-0.0134,0.0181,1.5953,-2.5552,-0.7787
1569335129628164,0,-0.0093,-0.0266,-0.0098,2.2823,-2.4636,-0.9771
1569335129661660,0,-0.0066,-0.0308,0.0112,2.4197,-0.0056,-1.7558
1569335129695077,0,-0.0110,-0.0273,0.0195,4.2976,-2.9369,-1.2520
1569335129728496,0,0.0002,-0.0247,-0.0046,3.1984,-2.8148,-0.2290
1569335129761900,0,0.0020,-0.0332,0.0054,3.8396,-0.5705,-1.6794
1569335129795296,0,-0.0024,-0.0276,0.0032,5.5800,2.0097,-1.6642
1569335129828732,0,-0.0115,-0.0134,0.0259,5.5800,0.0402,0.1221
1569335129862158,0,-0.0051,-0.0349,0.0054,8.6946,0.7577,1.8931
1569335129895619,0,-0.0144,-0.0171,-0.0168,8.0991,2.2997,-0.2290
1569335129929000,0,-0.0278,0.0071,0.0264,8.6029,1.9791,1.1145
1569335129962452,0,-0.0107,0.0032,0.0164,7.8854,-0.2346,1.8778
1569335130029301,0,-0.0132,-0.0146,-0.0012,2.8625,-0.5705,1.1145
1569335130062737,0,-0.0264,-0.0027,-0.0046,5.8701,-0.1888,-0.4123
1569335130096123,0,-0.0110,-0.0066,-0.0159,7.3968,0.0555,-0.5344
1569335130129562,0,-0.0010,-0.0437,-0.0464,15.0762,5.2768,-1.2978
1569335130162951,0,-0.0181,0.0088,-0.0134,21.0762,3.2921,-5.1756
1569335130196391,0,-0.0203,0.0886,0.0002,10.3587,-3.4255,-1.7863
1569335130229826,0,-0.0554,0.0613,-0.0100,3.1220,-8.9522,2.2748
1569335130263238,0,-0.0527,-0.0195,-0.0112,-1.2291,-4.9064,1.6641
1569335130296672,0,-0.0376,0.0081,0.0129,0.7709,-1.4407,-4.3817
1569335130330066,0,-0.0232,0.0757,0.0051,2.0075,-4.8453,-1.5726
1569335130363504,0,0.0085,0.0078,-0.0095,-3.7024,-10.6163,0.0305
1569335130396952,0,0.0181,-0.0146,-0.0439,5.5953,-7.0285,-2.0611
1569335130430360,0,0.0005,0.0752,-0.0168,3.1373,-5.7766,1.6183
1569335130463781,0,-0.0146,0.0310,-0.0073,-7.6871,-4.1736,4.8397
1569335130497175,0,-0.0376,-0.0229,0.0203,-2.0535,-0.7537,1.5877
1569335130530638,0,-0.0740,0.0127,0.0327,-0.3131,-4.0819,4.0763
1569335130597471,0,-0.0217,0.0295,-0.0083,-4.8780,-10.6774,4.3053
1569335130630869,0,0.0059,-0.0237,-0.0310,-0.4810,-1.7461,3.5114
1569335130664357,0,0.0127,-0.0081,0.0051,4.0075,1.2005,1.1145
1569335130697769,0,-0.0024,-0.0015,0.0066,1.9923,-0.4942,0.2290
1569335130731185,0,-0.0037,0.0037,-0.0361,0.7556,-3.1659,-1.8321
1569335130764610,0,0.0032,-0.0188,-0.0435,-0.1604,5.7959,-3.0993
1569335130797992,0,-0.0134,0.0112,0.0200,2.3587,6.1471,-0.4275
1569335130831438,0,-0.0317,0.0115,0.0295,4.1755,-3.4102,-0.7634
1569335130864863,0,-0.0227,0.0276,-0.0129,-1.6871,-2.1277,-2.5649
1569335130898298,0,-0.0042,-0.0046,0.0054,4.8625,2.4371,-1.5726
1569335130931709,0,-0.0239,0.0088,0.0271,4.2823,-2.2041,0.1526
1569335130965101,0,-0.0063,-0.0022,0.0020,2.0991,-5.9751,-0.8245
1569335130998551,0,-0.0010,0.0066,-0.0125,4.0991,-4.7079,-0.8550
1569335131031991,0,0.0195,0.0032,-0.0254,0.4350,0.3761,-2.6107
1569335131065382,0,0.0005,0.0078,-0.0276,3.2900,-0.1736,-2.3665
1569335131098845,0,0.0054,0.0269,-0.0376,3.5953,-0.5247,-2.5802
1569335131165674,0,-0.0107,-0.0010,0.0093,0.9694,4.5593,-3.4962
1569335131199068,0,-0.0557,0.0081,0.0193,4.5419,3.1547,-3.7863
1569335131232508,0,-0.0383,0.0078,0.0146,4.7556,-0.4789,-3.0229
1569335131265931,0,-0.0247,0.0300,-0.0061,0.0075,0.2539,-2.3970
1569335131299391,0,-0.0352,0.0083,-0.0259,1.4426,-5.0896,-3.5268
1569335131332784,0,-0.0330,0.0242,0.0215,-7.5345,-0.1277,-4.6107
1569335131366216,0,-0.0515,-0.0042,0.0361,-19.4734,-0.2804,-6.1069
1569335131399593,0,-0.0125,-0.0164,-0.0393,-3.1680,-6.6010,-3.9237
1569335131433042,0,0.0283,0.0417,-0.0562,4.7098,0.4677,-1.5726
1569335131466440,0,0.0103,0.0151,-0.0022,-1.6566,2.3761,1.9389
1569335131499867,0,-0.0388,-0.0330,0.0156,1.2136,-0.0361,0.4427
1569335131533289,0,-0.0652,-0.0017,0.0122,-3.0459,-1.9445,-1.9237
1569335131566744,0,-0.0466,-0.0366,0.0022,4.1297,-1.3186,0.4580
1569335131600137,0,-0.0476,-0.0239,-0.0017,5.0457,0.8188,0.3664
1569335131633534,0,-0.0142,-0.0234,-0.0098,-3.3054,-0.8148,-2.2443
1569335131667003,0,-0.0188,-0.0132,0.0156,5.8701,0.4524,-3.0840
1569335131733869,0,-0.0403,0.0083,0.0293,6.8167,-1.2423,-1.3130
1569335131767288,0,-0.0439,-0.0120,0.0088,3.7327,-5.2575,1.0992
1569335131800664,0,-0.0347,-0.0300,-0.0063,3.5953,-2.2499,-0.3970
1569335131834095,0,-0.0400,-0.0066,-0.0017,3.9770,0.1929,-1.4199
1569335131867550,0,-0.0366,-0.0146,-0.0200,1.6717,-2.5247,-0.9161
1569335131900941,0,-0.0283,-0.0110,0.0012,3.6717,-0.2804,-0.8397
1569335131934389,0,-0.0500,-0.0093,0.0291,3.3968,-0.3262,-0.3665
1569335131967774,0,-0.0627,0.0020,0.0400,3.1678,-4.0361,-0.3665
1569335132001218,0,-0.0415,-0.0117,-0.0122,2.0381,-6.2041,0.1679
1569335132034667,0,-0.0283,-0.0066,-0.0415,5.6564,-5.3491,-0.5649
1569335132068058,0,-0.0327,-0.0039,-0.0208,2.2671,-0.2041,-1.1451
1569335132101530,0,-0.0317,-0.0129,0.0027,3.9312,1.5516,-1.2825
1569335132134888,0,-0.0398,0.0139,0.0249,3.3205,-2.7384,-0.8092
1569335132168384,0,-0.0398,-0.0056,0.0120,2.4350,-2.9980,0.0458
1569335132201760,0,-0.0308,-0.0039,-0.0100,6.8778,-2.2346,-0.2749
1569335132235172,0,-0.0344,0.0173,-0.0178,2.8167,-3.4560,1.0839
1569335132302033,0,-0.0237,-0.0327,-0.0110,2.3892,1.2310,0.1068
1569335132335437,0,-0.0581,-0.0112,0.0161,0.6793,0.2692,-2.2443
1569335132368884,0,-0.0359,0.0022,0.0281,0.9236,-0.2652,-2.1680
1569335132402281,0,-0.0278,0.0156,-0.0132,4.4655,-4.0209,-0.1832
1569335132435714,0,0.0007,0.0051,-0.0525,0.0686,-1.3339,0.7939
1569335132469163,0,-0.0254,-0.0288,-0.0046,-0.0993,1.4753,-2.8092
1569335132502553,0,-0.0627,0.0225,0.0500,2.8014,-4.7842,-2.3359
1569335132535995,0,-0.0618,-0.0083,0.0229,0.1144,-7.5781,-0.8092
1569335132569416,0,-0.0386,-0.0042,-0.0378,3.6258,-5.9598,-1.8932
1569335132602826,0,-0.0354,0.0193,-0.0535,6.0686,-1.0590,1.8626
1569335132636274,0,-0.0254,0.0144,-0.0225,-5.9161,1.0326,4.0000
1569335132669691,0,-0.0247,-0.0269,0.0027,3.8091,2.6356,-0.2596
1569335132703112,0,-0.0234,0.0034,0.0242,5.7633,-1.6087,0.1068
1569335132736545,0,-0.0339,-0.0144,-0.0220,0.9694,-5.3949,-1.0993
1569335132769936,0,-0.0325,-0.0278,-0.0312,5.6869,0.3150,-3.6947
1569335132803382,0,-0.0237,0.0256,0.0076,4.6335,0.8341,-1.1145
1569335132870195,0,-0.0564,0.0156,0.0142,2.9694,-0.3262,3.9236
1569335132903658,0,-0.0159,-0.0198,-0.0239,-0.8016,-4.0361,2.0458
1569335132937031,0,-0.0110,-0.0083,-0.0200,7.9465,2.9715,0.8549
1569335132970485,0,-0.0535,-0.0164,0.0195,1.5037,1.0020,-0.1985
1569335133003890,0,-0.0295,0.0056,-0.0286,7.4579,-4.3873,-3.7252
1569335133037375,0,-0.0303,0.0076,-0.0359,1.5495,3.6127,-1.1603
1569335133070776,0,-0.0779,-0.0146,0.0127,0.3129,4.3455,-1.1145
1569335133104158,0,-0.0632,0.0188,0.0044,5.2900,-3.7003,-5.3588
1569335133137592,0,-0.0391,0.0068,-0.0303,-2.6948,-5.1201,-5.6947
1569335133170987,0,-0.0496,0.0056,0.0112,2.0228,4.0249,-1.6642
1569335133204434,0,-0.0596,0.0205,0.0259,6.4503,0.0707,-0.5649
1569335133237853,0,-0.0657,0.0356,0.0073,-0.4963,-4.3720,1.6793
1569335133271279,0,-0.0383,-0.0193,0.0088,-3.0306,-3.5018,4.0916
1569335133304711,0,-0.0500,-0.0034,-0.0383,3.2289,-2.7842,-0.1832
1569335133338101,0,-0.0317,0.0134,-0.0264,-1.0764,-0.3262,0.4732
1569335133371535,0,-0.0474,-0.0164,0.0103,-1.8856,0.1165,-0.2749
1569335133438431,0,-0.0474,-0.0117,-0.0229,0.8930,-0.1125,-1.9848
1569335133471826,0,-0.0493,-0.0161,-0.0115,3.2594,3.3990,0.1832
1569335133505222,0,-0.0474,-0.0146,0.0063,1.8854,2.2234,-0.1222
1569335133538648,0,-0.0603,-0.0049,-0.0015,5.7175,3.0478,-0.7634
1569335133572095,0,-0.0688,-0.0002,-0.0164,6.8472,1.2463,-2.0611
1569335133605515,0,-0.0574,0.0105,0.0037,2.7556,1.6738,-2.8550
1569335133638933,0,-0.0735,0.0076,0.0222,5.7175,1.0326,-1.3283
1569335133672367,0,-0.0645,-0.0037,-0.0085,4.6488,-1.7003,-1.1756
1569335133705757,0,-0.0649,0.0117,0.0012,2.1297,-0.8148,-1.3283
1569335133739207,0,-0.0696,0.0068,-0.0012,7.2442,0.4219,-2.1069
1569335133772643,0,-0.0803,0.0273,-0.0291,4.5113,-0.9064,-1.3130
1569335133806074,0,-0.0806,0.0007,-0.0151,-4.0688,-2.3720,3.2824
1569335133839478,0,-0.0693,-0.0334,0.0212,2.5724,-2.3262,3.5877
1569335133872857,0,-0.0520,0.0168,0.0161,1.9159,-5.9445,-4.6413
1569335133906364,0,-0.0583,0.0195,-0.0066,-2.9543,-5.3491,-4.5802
1569335133939758,0,-0.0693,-0.0066,0.0012,4.4503,-0.4636,-1.1451
1569335134006609,0,-0.0615,-0.0056,-0.0142,2.2823,-1.0590,-1.8932
1569335134039989,0,-0.0574,-0.0134,-0.0166,3.9312,0.8035,-1.1145
1569335134073436,0,-0.0723,0.0195,0.0037,7.7480,1.2158,-2.3359
1569335134106871,0,-0.0830,0.0330,0.0168,1.5800,-2.0514,0.0763
1569335134140268,0,-0.0713,-0.0078,-0.0085,1.4884,-3.3644,0.1068
1569335134173683,0,-0.0654,0.0059,-0.0046,2.6335,-0.9522,-1.3283
1569335134207115,0,-0.0728,0.0120,-0.0178,2.3587,-2.2346,-0.9313
1569335134240538,0,-0.0693,0.0093,-0.0247,0.5419,-2.7384,-0.8550
1569335134273996,0,-0.0703,-0.0012,0.0022,3.5037,-0.6010,-0.9619
1569335134307422,0,-0.0764,0.0115,0.0117,4.4197,-0.3110,-1.4962
1569335134340818,0,-0.0669,0.0181,-0.0129,2.2518,-2.0056,-1.0687
1569335134374244,0,-0.0688,0.0129,-0.0022,2.4503,-2.2041,-0.4581
1569335134407652,0,-0.0684,-0.0122,-0.0051,3.6564,0.6661,-1.2061
1569335134441091,0,-0.0840,0.0325,0.0051,4.2823,-2.9980,-1.9542
1569335134474542,0,-0.0776,0.0139,-0.0251,1.1068,-3.6239,-0.3665
1569335134507923,0,-0.0657,-0.0051,-0.0142,1.6717,-3.0132,-0.3665
1569335134574767,0,-0.0728,0.0056,0.0081,2.7251,-1.1048,-1.4657
1569335134608209,0,-0.0745,0.0056,-0.0100,5.0610,-0.7842,-1.7100
1569335134641648,0,-0.0725,0.0063,-0.0037,3.3052,-0.8606,-1.0840
1569335134675047,0,-0.0701,0.0103,-0.0125,3.5495,-0.5705,-1.3283
1569335134708495,0,-0.0784,0.0210,-0.0049,2.5571,-1.0285,-0.7939
1569335134741907,0,-0.0767,0.0081,-0.0127,2.8930,-1.2270,-0.4275
1569335134775355,0,-0.0789,0.0188,-0.0061,2.8778,-1.8224,-0.5191
1569335134808741,0,-0.0754,0.0085,-0.0083,2.8320,-1.7461,-0.3054
1569335134842152,0,-0.0703,0.0071,-0.0132,4.2365,1.2768,-0.5039
1569335134875588,0,-0.0615,0.0278,-0.0107,4.1755,-0.8758,-0.4428
1569335134908988,0,-0.0791,0.0232,-0.0193,2.0991,-2.7537,-0.0764
1569335134942430,0,-0.0801,0.0017,-0.0095,3.2289,-0.4178,-0.5039
1569335134975877,0,-0.0894,0.0208,0.0020,3.3816,-0.6468,-1.0993
1569335135009281,0,-0.0818,0.0117,-0.0051,2.4961,-2.6468,-0.3207
1569335135042694,0,-0.0679,0.0051,-0.0212,2.9083,-1.1812,-0.7939
1569335135076096,0,-0.0823,0.0105,-0.0071,4.0228,0.9410,-1.0382
1569335135142980,0,-0.0862,0.0312,-0.0117,2.3434,-1.9903,-1.0840
1569335135176426,0,-0.0769,0.0166,-0.0122,2.6029,-1.7308,-1.0229
1569335135209820,0,-0.0808,0.0190,-0.0095,2.0381,-2.2652,-1.0382
1569335135243196,0,-0.0789,0.0249,-0.0129,1.4884,-2.6774,-0.9466
1569335135276637,0,-0.0742,0.0173,-0.0137,2.2976,-1.9903,-0.9161
1569335135310069,0,-0.0820,0.0059,-0.0056,2.1449,-1.9751,-1.0535
1569335135343523,0,-0.0830,0.0215,-0.0144,4.0686,-1.1201,-1.9084
1569335135376910,0,-0.0859,0.0356,0.0017,0.9083,-3.0743,-0.2901
1569335135410354,0,-0.0735,0.0054,-0.0210,1.9770,-3.3186,-0.6718
1569335135443745,0,-0.0757,0.0164,-0.0032,2.9694,0.3150,-1.4657
1569335135477201,0,-0.0852,0.0366,-0.0132,1.0610,-4.0819,-0.3512
1569335135510628,0,-0.0732,0.0022,-0.0234,2.6488,-1.7919,-0.7634
1569335135544031,0,-0.0840,0.0259,0.0205,2.6793,-0.1125,-0.8397
1569335135577479,0,-0.0884,0.0244,-0.0081,0.5571,-4.8453,-0.3817
1569335135610859,0,-0.0737,0.0100,-0.0273,1.5190,-2.4789,-0.5497
1569335135644355,0,-0.0869,0.0173,0.0051,2.7251,-0.1736,-1.0840
1569335135711152,0,-0.0798,0.0210,-0.0112,2.3129,-1.7308,-0.5802
1569335135744560,0,-0.0747,0.0100,-0.0190,3.0762,-1.8071,-0.8245
1569335135777963,0,-0.0823,0.0034,-0.0107,5.2289,-0.0514,-1.7863
1569335135811408,0,-0.0894,0.0396,-0.0024,1.4274,-2.3873,-1.3741
1569335135844855,0,-0.0928,0.0334,-0.0188,0.5571,-5.1048,0.2900
1569335135878218,0,-0.0720,-0.0103,-0.0291,2.9236,-1.8224,0.1526
1569335135911700,0,-0.0720,0.0149,-0.0039,3.9617,1.3074,-1.0840
1569335135945084,0,-0.0898,0.0308,0.0022,2.0075,-2.0514,-0.5344
1569335135978532,0,-0.0752,0.0242,-0.0193,1.8854,-2.4942,-0.1222
1569335136011983,0,-0.0779,0.0139,-0.0071,2.3892,-0.9674,-0.7634
1569335136045365,0,-0.0859,0.0288,-0.0002,2.7251,-1.6239,-0.8092
1569335136078805,0,-0.0840,0.0210,-0.0046,1.9159,-3.2117,-0.4275
1569335136112209,0,-0.0769,0.0020,-0.0066,2.6182,-1.4865,-0.8550
1569335136145674,0,-0.0898,0.0132,0.0000,4.2671,0.7425,-1.4352
1569335136179056,0,-0.0889,0.0417,-0.0066,0.8930,-2.6468,-0.1222
1569335136212465,0,-0.0747,0.0151,-0.0190,1.4274,-3.7461,0.1374
1569335136279319,0,-0.0715,0.0127,-0.0073,3.6564,0.9562,-1.3436
1569335136312745,0,-0.0869,0.0366,-0.0039,2.4655,-1.5629,-1.0993
1569335136346197,0,-0.0801,0.0181,-0.0125,1.6564,-3.9903,-0.2290
1569335136379577,0,-0.0835,0.0098,-0.0049,2.6182,-1.1354,-0.7481
1569335136413022,0,-0.0867,0.0239,-0.0156,3.2900,-1.2575,-1.0687
1569335136446466,0,-0.0808,0.0225,-0.0146,2.4808,-2.8148,-0.5344
1569335136479848,0,-0.0808,0.0247,-0.0186,1.7480,-2.2804,-1.4657
1569335136513344,0,-0.0830,0.0232,-0.0056,2.4197,-1.6545,-0.6718
1569335136546685,0,-0.1338,0.0491,0.0312,21.7022,-7.1507,0.0916
1569335136580131,0,-0.0842,0.0422,0.0029,-3.7024,-1.5934,-1.8779
1569335136613547,0,-0.0825,0.0261,-0.0073,2.9846,-5.4255,-0.5802
1569335136646968,0,-0.0815,0.0208,-0.0166,-0.3436,-5.5171,-1.6947
1569335136680400,0,-0.0667,0.0012,-0.0125,-0.4658,3.7806,0.4122
1569335136713846,0,-0.0847,0.0227,-0.0178,0.5113,-5.5171,-1.8168
1569335136747241,0,-0.0845,0.0371,-0.0090,3.6411,-0.8300,-0.8397
1569335136780680,0,-0.0815,0.0229,-0.0127,2.2823,-2.0667,-0.5191
1569335136847518,0,-0.0835,0.0305,-0.0046,1.1984,-2.8758,-0.5649
1569335136880940,0,-0.0798,0.0271,-0.0232,2.2518,-1.7919,-0.6413
1569335136914345,0,-0.0808,0.0273,-0.0020,2.0533,-1.9445,-0.2901
1569335136947799,0,-0.0784,0.0181,-0.0305,2.3281,-2.4484,-0.3817
1569335136981186,0,-0.0842,0.0225,-0.0039,2.0991,-1.2728,-0.5344
1569335137014633,0,-0.0686,0.0237,-0.0139,1.8854,-2.9064,-0.5039
1569335137048077,0,-0.0696,0.0105,-0.0107,2.4350,-1.7919,-0.6260
1569335137081430,1,-0.0852,0.0266,-0.0144,2.6793,-1.2881,-1.0993
